solver.mapper.target.function.inner.inner;randomGenerator.seed;solver.mapper.target.signals;iterations;evals;births;elapsed.seconds;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[fitness]→uniqueness;best→fitness→s.task.l.xVelocity;best→genotype→size
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;22;2300;2300;630.445;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;53;5400;5400;1625.227;100;1;1;1.0;1.0;1.0;2.601734339923275;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;89;9000;9000;2619.819;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;23;2400;2400;663.072;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;54;5500;5500;1660.628;100;1;1;1.0;1.0;1.0;2.601734339923275;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;90;9100;9100;2651.122;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;24;2500;2500;690.643;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;55;5600;5600;1686.367;100;1;1;1.0;1.0;1.0;2.601734339923275;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;91;9200;9200;2680.281;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;25;2600;2600;722.301;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;56;5700;5700;1719.238;100;1;1;1.0;1.0;1.0;2.601734339923275;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;92;9300;9300;2714.609;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;26;2700;2700;755.753;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;57;5800;5800;1751.06;100;1;1;1.0;1.0;1.0;2.601734339923275;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;93;9400;9400;2741.644;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;27;2800;2800;779.462;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;58;5900;5900;1774.576;100;1;1;1.0;1.0;1.0;2.601734339923275;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;94;9500;9500;2767.966;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;28;2900;2900;809.979;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;59;6000;6000;1807.623;100;1;1;1.0;1.0;1.0;2.601734339923275;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;95;9600;9600;2801.876;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;29;3000;3000;844.317;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;60;6100;6100;1841.799;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;96;9700;9700;2834.052;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;30;3100;3100;872.782;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;61;6200;6200;1866.381;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;97;9800;9800;2856.919;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;31;3200;3200;894.358;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;62;6300;6300;1888.796;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;98;9900;9900;2881.977;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;32;3300;3300;922.988;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;63;6400;6400;1915.383;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;3;99;10000;10000;2905.368;100;1;1;1.0;1.0;1.0;2.6930749778807126;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;33;3400;3400;943.607;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;64;6500;6500;1936.524;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;0;100;100;0.0;100;1;1;1.0;1.0;1.0;0.7698858754263429;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;34;3500;3500;964.452;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;65;6600;6600;1963.802;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;1;200;200;49.616;100;1;1;1.0;1.0;1.0;0.7698858754263429;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;35;3600;3600;996.953;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;66;6700;6700;1992.182;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;2;300;300;74.783;100;1;1;1.0;1.0;1.0;0.7698858754263429;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;36;3700;3700;1020.395;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;67;6800;6800;2014.448;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;3;400;400;98.56;100;1;1;1.0;1.0;1.0;0.7698858754263429;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;37;3800;3800;1043.896;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;68;6900;6900;2037.676;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;4;500;500;121.553;100;1;1;1.0;1.0;1.0;1.4790373908857621;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;38;3900;3900;1066.564;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;69;7000;7000;2058.935;100;1;1;1.0;1.0;1.0;2.6174139431748342;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;5;600;600;144.778;100;1;1;1.0;1.0;1.0;1.4790373908857621;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;39;4000;4000;1093.369;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;70;7100;7100;2091.198;100;1;1;1.0;1.0;1.0;2.816297472956052;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;6;700;700;178.129;100;1;1;1.0;1.0;1.0;1.4790373908857621;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;40;4100;4100;1128.109;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;71;7200;7200;2126.015;100;1;1;1.0;1.0;1.0;2.816297472956052;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;7;800;800;211.994;100;1;1;1.0;1.0;1.0;1.4865606113013916;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;41;4200;4200;1161.133;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;72;7300;7300;2157.748;100;1;1;1.0;1.0;1.0;2.816297472956052;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;8;900;900;242.691;100;1;1;1.0;1.0;1.0;1.4865606113013916;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;42;4300;4300;1191.053;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;73;7400;7400;2184.71;100;1;1;1.0;1.0;1.0;2.816297472956052;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;9;1000;1000;267.703;100;1;1;1.0;1.0;1.0;1.4865606113013916;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;43;4400;4400;1214.507;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;74;7500;7500;2210.715;100;1;1;1.0;1.0;1.0;2.816297472956052;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;10;1100;1100;297.59;100;1;1;1.0;1.0;1.0;1.4865606113013916;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;44;4500;4500;1246.444;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;75;7600;7600;2244.088;100;1;1;1.0;1.0;1.0;2.816297472956052;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;11;1200;1200;330.611;100;1;1;1.0;1.0;1.0;1.734769882774904;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;45;4600;4600;1279.899;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;76;7700;7700;2275.729;100;1;1;1.0;1.0;1.0;2.816297472956052;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;12;1300;1300;362.052;100;1;1;1.0;1.0;1.0;2.1652924092369967;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;46;4700;4700;1308.826;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;77;7800;7800;2303.217;100;1;1;1.0;1.0;1.0;2.816297472956052;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;13;1400;1400;386.666;100;1;1;1.0;1.0;1.0;2.1652924092369967;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;47;4800;4800;1330.701;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;78;7900;7900;2323.237;100;1;1;1.0;1.0;1.0;2.8710888672213972;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;14;1500;1500;407.393;100;1;1;1.0;1.0;1.0;2.1652924092369967;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;48;4900;4900;1352.959;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;79;8000;8000;2346.503;100;1;1;1.0;1.0;1.0;2.8710888672213972;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;15;1600;1600;430.306;100;1;1;1.0;1.0;1.0;2.1652924092369967;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;49;5000;5000;1379.579;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;80;8100;8100;2373.202;100;1;1;1.0;1.0;1.0;2.8710888672213972;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;16;1700;1700;455.455;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;50;5100;5100;1404.519;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;81;8200;8200;2397.742;100;1;1;1.0;1.0;1.0;2.8710888672213972;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;17;1800;1800;480.909;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;51;5200;5200;1424.365;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;82;8300;8300;2419.962;100;1;1;1.0;1.0;1.0;2.8710888672213972;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;18;1900;1900;507.98;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;52;5300;5300;1452.654;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;83;8400;8400;2446.427;100;1;1;1.0;1.0;1.0;2.8869863036263204;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;19;2000;2000;530.371;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;53;5400;5400;1476.043;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;84;8500;8500;2470.009;100;1;1;1.0;1.0;1.0;2.8994662370997597;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;20;2100;2100;552.396;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;54;5500;5500;1503.075;100;1;1;1.0;1.0;1.0;2.6057511588922533;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;85;8600;8600;2500.273;100;1;1;1.0;1.0;1.0;2.8994662370997597;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;21;2200;2200;587.529;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;55;5600;5600;1537.223;100;1;1;1.0;1.0;1.0;2.63131046847135;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;86;8700;8700;2533.473;100;1;1;1.0;1.0;1.0;2.8994662370997597;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;22;2300;2300;619.611;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;56;5700;5700;1564.839;100;1;1;1.0;1.0;1.0;2.653644047091528;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;87;8800;8800;2557.722;100;1;1;1.0;1.0;1.0;2.8994662370997597;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;23;2400;2400;641.768;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;57;5800;5800;1585.781;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;88;8900;8900;2579.144;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;24;2500;2500;664.004;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;58;5900;5900;1608.945;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;89;9000;9000;2605.604;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;25;2600;2600;690.803;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;59;6000;6000;1634.809;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;90;9100;9100;2629.132;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;26;2700;2700;711.078;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;60;6100;6100;1660.422;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;91;9200;9200;2654.372;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;27;2800;2800;737.436;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;61;6200;6200;1682.782;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;92;9300;9300;2676.321;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;28;2900;2900;763.589;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;62;6300;6300;1709.292;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;93;9400;9400;2702.632;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;29;3000;3000;786.331;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;63;6400;6400;1731.785;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;94;9500;9500;2723.713;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;30;3100;3100;807.75;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;64;6500;6500;1751.84;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;95;9600;9600;2745.247;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;31;3200;3200;828.674;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;65;6600;6600;1772.574;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;96;9700;9700;2768.46;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;32;3300;3300;853.696;100;1;1;1.0;1.0;1.0;2.506731854598953;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;66;6700;6700;1800.937;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;97;9800;9800;2797.89;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;33;3400;3400;883.116;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;67;6800;6800;1826.058;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;98;9900;9900;2817.727;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;34;3500;3500;902.822;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;68;6900;6900;1845.678;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;3;99;10000;10000;2839.222;100;1;1;1.0;1.0;1.0;2.9472035927078437;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;35;3600;3600;922.907;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;69;7000;7000;1872.582;100;1;1;1.0;1.0;1.0;2.7534715419047346;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;3;0;100;100;0.0;100;1;1;1.0;1.0;1.0;0.7933643226861755;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;36;3700;3700;947.229;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;70;7100;7100;1893.841;100;1;1;1.0;1.0;1.0;2.7814025673313925;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;3;1;200;200;44.084;100;1;1;1.0;1.0;1.0;1.1561318388269262;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;37;3800;3800;969.607;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;71;7200;7200;1914.096;100;1;1;1.0;1.0;1.0;2.7814025673313925;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;3;2;300;300;68.119;100;1;1;1.0;1.0;1.0;1.1917285820938333;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;38;3900;3900;996.636;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;72;7300;7300;1943.063;100;1;1;1.0;1.0;1.0;2.7814025673313925;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;3;3;400;400;93.535;100;1;1;1.0;1.0;1.0;1.1917285820938333;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;39;4000;4000;1019.946;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;73;7400;7400;1964.202;100;1;1;1.0;1.0;1.0;2.7814025673313925;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;3;4;500;500;115.003;100;1;1;1.0;1.0;1.0;1.1917285820938333;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;40;4100;4100;1040.979;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;74;7500;7500;1984.762;100;1;1;1.0;1.0;1.0;2.7814025673313925;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;3;5;600;600;136.954;100;1;1;1.0;1.0;1.0;1.1917285820938333;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;41;4200;4200;1062.126;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;75;7600;7600;2006.525;100;1;1;1.0;1.0;1.0;2.7814025673313925;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;3;6;700;700;159.329;100;1;1;1.0;1.0;1.0;1.1917285820938333;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;42;4300;4300;1084.164;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;76;7700;7700;2030.444;100;1;1;1.0;1.0;1.0;2.7814025673313925;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;3;7;800;800;184.616;100;1;1;1.0;1.0;1.0;1.1917285820938333;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;3;43;4400;4400;1109.024;100;1;1;1.0;1.0;1.0;2.551318538116404;214
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;3;77;7800;7800;2053.865;100;1;1;1.0;1.0;1.0;2.7814025673313925;214
